id,ncbi_id,name,rank,parent_id,in_v12,manual_threshold,report,is_leaf
1088,1927,Streptomyces rimosus,species,443,true,NaN,true,true
1089,1930,Streptomyces scabiei,species,443,true,NaN,true,true
1090,1938,Streptomyces viridochromogenes,species,443,true,NaN,true,true
1091,1943,Streptomyces griseoruber,species,443,true,NaN,true,true
1203,68242,Streptomyces natalensis,species,443,true,NaN,true,true
1206,68260,Streptomyces pyridomyceticus,species,443,true,NaN,true,true
1244,76728,Streptomyces vitaminophilus,species,443,true,NaN,true,true
1254,68570,Streptomyces albulus,species,443,true,NaN,true,true
1299,1355015,Streptomyces pluripotens,species,443,true,NaN,true,true
1375,85558,Streptomyces turgidiscabies,species,443,true,NaN,true,true
1392,249567,Streptomyces decoyicus,species,443,true,NaN,true,true
1397,1437453,Streptomyces leeuwenhoekii,species,443,true,NaN,true,true
1502,29303,Streptomyces cattleya,species,443,true,NaN,true,true
1621,54571,Streptomyces venezuelae,species,443,true,NaN,true,true
1631,38300,Streptomyces pristinaespiralis,species,443,true,NaN,true,true
1760,359131,Streptomyces rubellomurinus,species,443,true,NaN,true,true
1841,146819,Streptomyces europaeiscabiei,species,443,true,NaN,true,true
1843,146820,Streptomyces stelliscabiei,species,443,true,NaN,true,true
716,784,Orientia tsutsugamushi,species,444,true,NaN,true,true
705,750,Gallibacterium anatis,species,445,true,NaN,true,true
1415,364410,Granulibacter bethesdensis,species,446,true,NaN,true,true
697,731,Histophilus somni,species,447,true,NaN,true,true
1416,36740,Dermabacter hominis,species,448,true,NaN,true,true
1263,35825,Pseudobacteroides cellulosolvens,species,449,true,NaN,true,true
775,1079,Blastochloris viridis,species,450,true,NaN,true,true
528,33029,Anaerococcus hydrogenalis,species,451,true,NaN,true,true
530,33032,Anaerococcus lactolyticus,species,451,true,NaN,true,true
534,33036,Anaerococcus tetradius,species,451,true,NaN,true,true
633,1638982,Demequina maris,species,452,true,NaN,true,true
637,1638985,Demequina rhizosphaerae,species,452,true,NaN,true,true
1093,2001,Streptosporangium roseum,species,453,true,NaN,true,true
1894,65497,Actinoalloteichus cyanogriseus,species,454,true,NaN,true,true
1094,2014,Nocardiopsis dassonvillei,species,455,true,NaN,true,true
1453,53437,Nocardiopsis alba,species,455,true,NaN,true,true
1097,2035,Curtobacterium flaccumfaciens,species,456,true,NaN,true,true
1783,465820,Curtobacterium oceanosedimentum,species,456,true,NaN,true,true
1686,71667,Waddlia chondrophila,species,457,true,NaN,true,true
502,49338,Desulfitobacterium hafniense,species,458,true,NaN,true,true
1099,2039,Tropheryma whipplei,species,459,true,NaN,true,true
1428,61435,Dehalococcoides mccartyi,species,460,true,NaN,true,true
1103,182270,Aurantimonas coralicida,species,461,true,NaN,true,true
1421,651183,Aurantimonas manganoxydans,species,461,true,NaN,true,true
1200,43657,Pseudoalteromonas luteoviolacea,species,462,true,NaN,true,true
1202,43662,Pseudoalteromonas piscicida,species,462,true,NaN,true,true
1374,151081,Pseudoalteromonas ruthenica,species,462,true,NaN,true,true
1787,187330,Pseudoalteromonas porphyrae,species,462,true,NaN,true,true
1901,,Prochlorococcus marinus subgroup 1,,803,false,NaN,false,true
1902,,Prochlorococcus marinus subgroup 2,,803,false,NaN,false,true
1903,,Prochlorococcus marinus subgroup 3,,803,false,NaN,false,true
1904,,Prochlorococcus marinus subgroup 4,,803,false,NaN,false,true
1905,,Clostridium botulinum subgroup 1,,929,false,NaN,false,true
1906,,Clostridium botulinum subgroup 2,,929,false,NaN,false,true
1907,,Clostridium botulinum subgroup 3,,929,false,NaN,false,true
1908,,Bacillus cereus subgroup 1,,899,false,NaN,false,true
1909,,Bacillus cereus subgroup 2,,899,false,NaN,false,true
1910,,Bacillus cereus subgroup 3,,899,false,NaN,false,true
1911,,Bacillus cereus subgroup 4,,899,false,NaN,false,true
