uid,refseq_acc,primary_taxid,species_taxid,use
1076031,GCF_002101705.1,912594,912594,True
1076041,GCF_002101815.1,767916,767916,True
1076061,GCF_002101775.1,1782,1782,True
1076091,GCF_002101885.1,386913,386913,True
1076121,GCF_002101965.1,59750,59750,True
10761301,GCF_019721995.1,113269,113269,False
1076151,GCF_002101785.1,153971,153971,True
1076181,GCF_002102065.1,451644,451644,True
1076191,GCF_002102025.1,56425,56425,True
1076201,GCF_002101675.1,1778,1778,True
1076271,GCF_002102185.1,1260918,1260918,True
1076301,GCF_002102265.1,1108812,1108812,True
10763141,GCF_019731765.1,1841863,1841863,False
1076331,GCF_002102175.1,1777,1777,True
1076351,GCF_002102415.1,47839,47839,True
1076361,GCF_002102395.1,1798,1798,False
10763791,GCF_019733275.1,1544738,1544738,False
1076381,GCF_002102355.1,243061,243061,True
10764591,GCF_019734885.1,116085,116085,True
107648,GCF_000024345.1,479435,182640,True
1076511,GCF_900103085.1,1908520,1908520,False
1076531,GCF_900103255.1,1908521,1908521,False
1076601,GCF_900177425.1,1313296,683737,True
1076721,GCF_900177275.1,1123014,451637,False
1076761,GCF_900177405.1,941907,941907,False
10768181,GCF_019737615.1,1387165,1387165,True
1076841,GCF_900177375.1,1519643,1519643,False
10768461,GCF_019739075.1,1802,1802,True
107688,GCF_000025265.1,469383,191495,True
10770531,GCF_019740335.1,2676787,2676787,True
107708,GCF_000025305.1,591001,905,True
10773161,GCF_019748715.1,114975,114975,False
10773421,GCF_019749255.1,1643336,1643336,False
10776791,GCF_019753765.1,415209,415209,True
10776801,GCF_019753795.1,29369,29369,True
10777051,GCF_019754295.1,2592333,2592333,True
1077771,GCF_002104335.1,1121267,374106,True
1077811,GCF_002104455.1,641665,641665,True
10778181,GCF_000227725.2,765914,154347,True
1077821,GCF_002104435.1,329993,329993,True
1077831,GCF_002104475.1,1888913,1888913,True
1077851,GCF_002104515.1,326537,326537,False
1077931,GCF_002104675.1,1430326,1430326,False
1077981,GCF_002104765.1,547163,547163,False
1078191,GCF_002105195.1,764842,764842,True
1078241,GCF_002105285.1,1481893,1481893,True
1078331,GCF_002105465.1,1978549,1978549,True
1078381,GCF_002105555.1,1945662,1945662,True
107868,GCF_000025345.1,526225,1861,True
10787231,GCF_019774635.1,254785,254785,True
10789871,GCF_019778565.1,1076926,1076926,True
10790531,GCF_019779905.1,1608613,1608613,True
10791011,GCF_019780885.1,861533,861533,True
107921,GCF_000550805.1,1224164,38305,True
1079901,GCF_002108545.1,1931275,1931275,True
10799701,GCF_019795205.1,82633,82633,True
10799711,GCF_019795235.1,195930,195930,True
10800231,GCF_019797745.1,2601682,2601682,True
10800261,GCF_019797805.1,86102,86102,True
10800321,GCF_019797925.1,43662,43662,True
10801341,GCF_019799965.1,2732864,2732864,False
10801821,GCF_019800905.1,517719,517719,True
10801961,GCF_019801215.1,742169,742169,False
10802191,GCF_019801665.1,431675,431675,True
10802251,GCF_019801785.1,481446,481446,True
10802291,GCF_019801865.1,192812,192812,True
10802381,GCF_019802045.1,1227546,1227546,False
10802431,GCF_019802145.1,264027,264027,True
10803031,GCF_019803045.1,67824,67824,True
1080391,GCF_002109495.1,1434232,1472297,True
108068,GCF_000025125.1,1453429,713887,False
1081181,GCF_900169715.1,1926282,1926282,False
1081211,GCF_900177685.1,150121,150121,True
1081241,GCF_900177725.1,1515439,1515439,False
1081271,GCF_900177815.1,1852522,1852522,True
1081291,GCF_900177745.1,1610489,1610489,True
1081391,GCF_900177645.1,188872,188872,True
1081411,GCF_900177735.1,561720,561720,True
1081431,GCF_900177665.1,1028,1028,True
1081471,GCF_900177245.1,1891671,1891671,True
1081751,GCF_900177385.1,1073423,1073423,True
1081941,GCF_900174455.1,160808,160808,False
1081951,GCF_900178525.1,1673718,1673718,True
10820811,GCF_019840805.1,2608867,2608867,False
10823081,GCF_019844095.1,55211,55211,True
1082461,GCF_002111585.1,1082703,1082703,True
10829511,GCF_019856495.1,986075,296745,True
10843111,GCF_019880305.1,249567,249567,True
10843251,GCF_019880585.1,1848973,1848973,True
10843321,GCF_019884785.1,1286698,1286698,False
1084461,GCF_002115725.1,505252,505252,True
1084481,GCF_002115755.1,1293891,1293891,True
1084491,GCF_002115805.1,1123756,1123756,True
1084531,GCF_002115745.1,1293890,1293890,True
1084801,GCF_002116635.1,1787,1787,True
10848381,GCF_019890915.1,1270,1270,True
10848401,GCF_019890955.1,59814,59814,True
1084841,GCF_002116735.1,1420917,1420917,True
10848631,GCF_019891395.1,430679,430679,True
1084991,GCF_002117005.1,1941349,1941349,True
10851071,GCF_019898765.1,310400,310400,False
10854581,GCF_019904175.1,53362,53362,True
1086051,GCF_002117085.1,323273,323273,True
1086061,GCF_002117105.1,716816,716816,True
1086071,GCF_002117125.1,331648,331648,True
1086081,GCF_002117145.1,1414854,1509244,False
1086201,GCF_002117405.1,655015,655015,False
1086221,GCF_002117445.1,92947,92947,False
1086271,GCF_002117565.1,265546,265546,True
1086381,GCF_900176885.1,1936063,1936063,True
1086401,GCF_900176865.1,1852390,1852390,True
10864271,GCF_019916025.1,1490,1490,True
1086981,GCF_900176605.1,1756987,1756987,True
10871751,GCF_019923545.1,1081631,1081631,False
1087271,GCF_900177895.1,1522312,1522312,False
1087371,GCF_900176635.1,1958780,1958780,True
1087391,GCF_900176615.1,1776385,1776385,True
1087701,GCF_900176655.1,1870987,1870987,True
1088881,GCF_900172215.1,1446476,1446476,True
1089081,GCF_900172305.1,658057,658057,True
1089101,GCF_900172265.1,1529041,1529041,True
1089351,GCF_900172225.1,1200284,1280831,True
1089411,GCF_900172275.1,1391910,1391910,True
1089471,GCF_900172355.1,254357,254357,False
1089571,GCF_900172325.1,745714,745714,True
1089611,GCF_900172285.1,475083,475083,True
1089671,GCF_900172295.1,1312363,1312363,True
1089761,GCF_900172375.1,1519096,1519096,True
10898551,GCA_003114835.2,1917830,1917830,False
1090111,GCF_900172335.1,1247867,1247867,True
1090251,GCF_900172365.1,1356575,1356575,True
1090321,GCF_900172235.1,393663,393663,False
1090881,GCF_002118315.1,1938558,1938558,True
109148,GCF_000025485.1,572477,1049,True
1091571,GCF_002119425.1,1562698,1562698,True
1091691,GCF_000802245.2,1355015,1355015,True
1091761,GCF_002119765.1,1235591,1235591,True
1091801,GCF_002119845.1,29449,29449,True
1091961,GCF_002120225.1,1635173,1635173,True
1095571,GCF_002127535.1,351656,351656,True
1095581,GCF_002127545.1,40578,40578,True
1095781,GCF_002127965.1,847,847,False
10960011,GCF_016616095.2,2798577,2798577,True
1096011,GCF_002128405.1,1516104,1516104,True
1096031,GCF_002128425.1,371036,371036,True
109748,GCF_000027145.1,683837,1640,True
109768,GCF_000027225.1,406818,40576,False
109808,GCF_000025605.1,638303,136094,True
109848,GCF_000025645.1,580331,108150,False
1099461,GCF_002135195.1,2731247,2731247,True
110008,GCF_000010985.1,639282,197162,True
110048,GCF_000025725.1,522772,118000,True
11005251,GCF_011516645.3,1404411,1404411,True
110088,GCF_000024545.1,446470,283811,True
11011431,GCF_017493175.2,2748629,2748629,False
110168,GCF_000024725.1,472759,133539,True
1101821,GCF_002139935.1,1031753,75658,True
110188,GCF_000025705.1,580332,63745,False
1103111,GCF_002142475.1,411966,1184,True
1106031,GCF_002148255.1,84112,84112,True
1106661,GCF_900183575.1,1986155,1986155,True
1106731,GCF_900177655.1,1096929,1096929,True
1106761,GCF_900177715.1,1316679,1316679,False
1106771,GCF_900177775.1,1323738,1323738,True
1107091,GCF_002148795.1,1909734,1909734,True
1107191,GCF_002148965.1,487165,487165,True
1107211,GCF_002149015.1,417102,417102,True
1107221,GCF_002149035.1,569862,569862,True
110728,GCF_000025905.1,583355,395922,True
110748,GCF_000024465.1,488538,767892,False
1107631,GCF_002149925.1,1570016,1570016,True
1107661,GCF_002149965.1,428991,428991,False
110768,GCF_000025885.1,572547,81468,True
1107691,GCF_002150045.1,1958811,1958811,True
110788,GCF_000025845.1,512564,50052,False
1108011,GCF_002150685.1,238540,238540,True
1108041,GCF_002150735.1,231024,231024,True
1108061,GCF_002150765.1,360086,360086,True
1108071,GCF_002150785.1,1406873,1406873,False
1108081,GCF_002150805.1,1434821,1434821,True
1108091,GCF_002150845.1,173770,173770,False
110908,GCF_000025925.1,264731,839,True
110928,GCF_000021865.1,272942,1061,True
1109311,GCF_002153375.1,937927,937927,True
1109381,GCF_002153515.1,104101,104101,True
110968,GCF_000023465.1,655815,398743,True
1109801,GCF_002154225.1,1770526,1770526,True
1109871,GCF_002154385.1,66867,66867,False
1109881,GCF_002154375.1,1907,1907,True
1109961,GCF_002154505.1,66369,66369,True
1109981,GCF_002154575.1,67280,67280,True
1110001,GCF_002154615.1,67355,67355,True
1110021,GCF_002154605.1,476552,476552,True
1110031,GCF_002154675.1,146821,146821,False
1110251,GCF_002155145.1,698828,698828,True
1110341,GCF_002155305.1,328225,328225,True
1110401,GCF_002155425.1,267135,267135,True
1110531,GCF_002155685.1,1161202,1161202,True
1110541,GCF_002155695.1,60454,60454,True
1110641,GCF_002155915.1,1934,1934,True
1110651,GCF_002155905.1,68277,68277,True
1110681,GCF_002155975.1,218823,218823,True
1110881,GCF_002156385.1,1960589,1960589,True
1110971,GCF_900177005.1,2026190,2026190,True
1111101,GCF_002156475.1,296199,296199,True
1111131,GCF_002156525.1,446372,446372,True
1111141,GCF_002156545.1,107327,107327,True
1111331,GCF_002156865.1,178774,178774,True
1111481,GCF_002157165.1,553814,553814,True
1111501,GCF_002157205.1,157779,157779,True
1111641,GCF_002157465.1,1945634,1945634,True
1111811,GCF_001421015.2,1616788,1616788,True
1111821,GCF_002157835.1,482462,482462,True
1111841,GCF_002157875.1,1903694,1903694,True
1111851,GCF_002157895.1,1416627,1416627,True
1112091,GCF_001544575.2,1353886,1353886,True
1112121,GCF_001544615.1,1777133,1777133,True
1112141,GCF_001544695.2,1777135,1777135,True
1112151,GCF_001544755.2,1777136,1777136,True
1112161,GCF_001544915.2,1777141,1777141,True
1112171,GCF_001545035.1,1777143,1777143,True
1112191,GCF_900067155.1,157076,157076,True
1112201,GCF_001545075.1,1777144,1777144,True
1112221,GCF_900067125.1,140314,140314,True
1112231,GCF_900079135.1,43064,43064,True
1112911,GCF_900111775.1,38815,38815,True
1113031,GCF_900163565.1,1255656,343512,True
1113091,GCF_900163545.1,71253,71253,False
1113171,GCF_900163655.1,47847,47847,True
1113231,GCF_900163825.1,1273,1273,True
1113241,GCF_900163835.1,1255698,331618,False
1113281,GCF_900163755.1,360316,360316,True
1113321,GCF_900174585.1,1960125,1960125,True
1113551,GCF_900155355.1,290109,290109,True
1113561,GCF_900155735.1,1871029,1871029,True
1113581,GCF_900155535.1,1852380,1852380,True
1113591,GCF_900155625.1,1917889,1917889,True
1113761,GCF_002158865.1,1082851,1082851,True
1113821,GCF_002158995.1,1451454,1451454,False
1113921,GCF_002159215.1,328813,328813,True
1114261,GCF_002159895.1,1335613,1335613,True
1114491,GCF_002160355.1,501571,501571,True
1114631,GCF_002160635.1,52242,52242,True
1114751,GCF_002160865.1,1776392,1776392,False
1115051,GCF_002161475.1,39483,39483,True
1115361,GCF_002162115.1,2320431,2320431,True
1115421,GCF_002162215.1,731,731,True
1115491,GCF_002162355.1,1903704,1903704,True
1115501,GCF_002162375.1,141451,141451,True
1116061,GCF_900184245.1,1755098,1755098,True
1116081,GCF_900184095.1,474394,474394,True
1116101,GCF_900183975.1,48664,48664,False
1116231,GCF_002163605.1,53336,53336,True
1117231,GCF_002165625.1,508461,508461,True
11176851,GCF_009805595.3,1010676,1010676,False
1117931,GCF_002167005.1,1917864,1917864,False
111971,GCF_000559025.1,1442599,1244513,True
1121201,GCF_002173515.1,33995,33995,True
1121331,GCF_002173775.1,481146,481146,True
1121501,GCF_002174125.1,1582270,1582270,True
1121701,GCF_001544475.1,326474,326474,True
1121711,GCF_001544495.1,326475,326475,True
1121721,GCF_001544515.1,1226301,1226301,True
1121731,GCF_001544535.1,326476,326476,True
1121751,GCF_002174535.1,1748298,1748298,True
1122041,GCF_900167305.1,1121911,218205,True
1123861,GCF_002177115.1,1945581,1945581,True
1125231,GCF_002179915.1,2801451,2801451,True
1125331,GCF_900007165.1,1701573,1701573,True
1125371,GCF_000723225.2,1402163,329647,False
1125651,GCF_900070325.1,1679721,1679721,True
1129491,GCF_900116235.1,1155944,1155944,True
1130121,GCF_900184705.1,1986204,1986204,False
1130151,GCF_900169125.1,83559,83559,False
1130171,GCF_900185565.1,512643,512643,True
1130191,GCF_900185615.1,2204294,2204294,True
1130201,GCF_900185625.1,2204296,2204296,True
1130211,GCF_002189065.1,113268,113268,False
1131981,GCF_002192415.1,414771,414771,True
1132041,GCF_002192535.1,1743166,1743166,True
1134071,GCF_002196515.1,687,687,True
1134271,GCF_002196905.1,366616,366616,True
1134511,GCF_900185595.1,439482,888997,False
1134941,GCF_002197645.1,2005703,2005703,True
1134951,GCF_002197685.1,344880,344880,True
1134961,GCF_002197665.1,370959,370959,True
1135031,GCF_002197845.1,1908690,1908690,True
1135181,GCF_002198095.1,223556,223556,False
1135191,GCF_002198115.1,1982593,1982593,True
1136561,GCF_002200845.1,1384057,561440,True
1136571,GCF_002200855.1,1211035,292806,True
1136591,GCF_002200915.1,1294264,309788,True
1136761,GCF_002201235.1,1920034,1920034,True
1136881,GCF_002201475.1,1796620,1796620,True
1137051,GCF_002201795.1,889453,889453,True
1138571,GCF_002204745.1,2006685,2006685,True
1138661,GCF_002204915.1,672,672,True
1138991,GCF_002205675.1,651663,651663,True
1139011,GCF_002205645.1,431061,431061,False
1139081,GCF_002205845.1,431059,431059,True
1139521,GCF_002205635.1,173675,173675,True
1139551,GCF_002206625.1,1743163,1743163,True
1139561,GCF_002206635.1,1743164,1743164,True
113958,GCF_000091465.1,693153,693153,True
113978,GCF_000091545.1,300852,274,True
1140121,GCF_002207765.1,1246530,1246530,True
1140141,GCF_002207865.1,1513592,1513592,True
1140451,GCF_900187365.1,1074,1074,True
1140481,GCF_900187945.1,1963835,1963835,True
1140501,GCF_900187885.1,877466,1495650,True
1141101,GCF_002209385.1,1704499,1704499,True
1141131,GCF_002209445.1,2708117,2708117,True
11411721,GCA_003382565.3,2204145,2204145,False
11411751,GCA_016765655.2,1789672,1789672,False
11411881,GCA_016806835.2,1817965,1817965,False
1141191,GCF_002209565.1,683354,683354,True
1141481,GCF_002210095.1,1679460,1679460,False
1141541,GCF_002210225.1,1965019,1965019,True
1141661,GCF_002210435.1,1185415,1185415,True
1142031,GCF_002211225.1,561184,561184,True
1142141,GCF_002211445.1,1968433,1968433,True
1142311,GCF_002211785.1,549298,549298,True
1143111,GCF_002213425.1,568783,568783,True
1143831,GCF_900186165.1,1649188,1649188,True
1143871,GCF_900187875.1,2049319,2049319,True
1143901,GCF_900187375.1,89968,89968,True
1143911,GCF_900187395.1,592308,592308,True
1145451,GCF_002214185.1,2014920,2014920,True
114811,GCF_000564855.1,909613,909613,False
114981,GCF_000565175.1,1276246,216935,True
115001,GCF_000565215.1,1276257,216944,True
1150671,GCF_900197575.1,1229165,1229165,False
1150711,GCF_002214395.1,190895,190895,True
1150731,GCF_002214445.1,29559,29559,True
1150831,GCF_002214645.1,1546149,1546149,False
1151011,GCF_002215035.1,2009322,1962290,False
1151021,GCF_000730165.1,1441467,28077,False
1151031,GCF_002215055.1,168471,168471,True
1151041,GCF_000012085.2,314724,142,True
1151121,GCF_002215215.1,1192854,437505,True
1151311,GCF_002215585.1,260364,260364,False
1151371,GCF_002204235.2,96496,96496,False
1151391,GCF_900091495.1,1877,1877,True
1151411,GCF_900090275.1,709883,709883,True
1151421,GCF_900090265.1,291594,291594,True
1151431,GCF_900091505.1,356851,356851,True
1151441,GCF_900090235.1,47857,47857,True
1151451,GCF_900090305.1,299152,299152,True
1151471,GCF_900091545.1,1881,1881,True
1151481,GCF_900090285.1,47865,47865,True
1151491,GCF_900091445.1,47858,47858,True
1151501,GCF_900090295.1,356852,356852,True
1151511,GCF_900091515.1,47872,47872,True
1151521,GCF_900091455.1,285665,285665,True
1151661,GCF_002216005.1,759412,759412,True
1151721,GCF_002216145.1,1853278,1853278,False
115191,GCF_000565325.1,868280,1510206,False
1152041,GCF_002216775.1,2017483,2017483,True
1152051,GCF_002216795.1,2017485,2017485,True
1152061,GCF_002216815.1,34021,34021,True
1152081,GCF_002216855.1,1755811,1755811,True
1152091,GCF_002216875.1,2018305,2018305,False
1152251,GCF_002217195.1,362413,362413,True
1152291,GCF_002217285.1,387094,387094,True
1152301,GCF_002217275.1,262320,262320,True
1152321,GCF_002217335.1,991,991,True
1152331,GCF_002217355.1,728056,728056,True
1152351,GCF_002217395.1,1114867,1114867,True
1152391,GCF_002217475.1,1114873,1114873,True
1152491,GCF_002217735.1,883812,883812,False
1152501,GCF_002217755.1,1377993,1377993,True
1152601,GCF_002217925.1,1435342,1435342,True
1152631,GCF_002217985.1,1714682,1714682,True
1153611,GCF_002220155.1,353,353,True
1153631,GCF_002220195.1,1633874,1633874,True
1153921,GCF_002220755.1,1032066,206,True
1154291,GCF_900188145.1,312168,312168,True
1154301,GCF_900188275.1,1627892,1627892,True
1154321,GCF_900188335.1,1031541,1031541,False
1154361,GCF_900188325.1,447679,447679,True
1154371,GCF_900188165.1,861865,861865,True
1154381,GCF_900188245.1,1500549,1500549,True
1154391,GCF_900187985.1,551994,551994,True
1154401,GCF_900188485.1,560556,560556,True
1154421,GCF_900188155.1,298908,298908,True
1154431,GCF_900188005.1,52697,52697,True
1154441,GCF_900188015.1,2045214,2045214,True
1154451,GCF_900188355.1,691689,691689,True
1154461,GCF_900188115.1,664784,664784,True
1154481,GCF_900188125.1,398843,398843,True
1154491,GCF_900188235.1,1109740,1109740,True
1154511,GCF_900188375.1,1564159,1564159,True
1154531,GCF_900188345.1,106412,106412,False
1154541,GCF_900188295.1,1214787,1214787,True
1154561,GCF_900188185.1,436663,436663,True
1154571,GCF_900188415.1,228956,228956,True
1154581,GCF_900187975.1,366289,366289,True
1154611,GCF_900188055.1,1321365,1321365,True
1154621,GCF_900188105.1,134959,134959,True
1154651,GCF_900188175.1,1610492,1610492,True
1154661,GCF_900188045.1,935700,935700,True
1154671,GCF_900188395.1,240169,240169,True
1154681,GCF_900188095.1,1688639,1688639,True
1154691,GCF_900188225.1,147047,147047,True
1154701,GCF_900188205.1,1137994,1137994,True
1154711,GCF_900188035.1,1608407,1608407,True
1154721,GCF_900188425.1,74033,74033,False
1154731,GCF_900188405.1,235986,235986,True
1154751,GCF_900188445.1,240840,240840,True
1154771,GCF_900188085.1,474952,474952,True
1154781,GCF_900188255.1,1411120,1411120,True
1154801,GCF_900199215.1,1519374,1519374,True
1154821,GCF_900199195.1,184748,184748,True
